seriesid,aod,rssdid,submissionts,key,value
FRY9C,20231231,2345678,1770609249,BHCK3494,462209
FRY9C,20231231,2345678,1770609249,BHCKK152,207986
FRY9C,20231231,2345678,1770609249,BHCK2148,396260
FRY9C,20231231,2345678,1770609249,BHCK3433,764125
FRY9C,20231231,2345678,1770609249,BHCKHJ83,829092
FRY9C,20231231,2345678,1770609249,BHCKS521,411543
FRY9C,20231231,2345678,1770609249,BHCKM713,498150
FRY9C,20231231,2345678,1770609249,BHCKB747,652648
FRY9C,20231231,2345678,1770609249,BHCKG637,387714
FRY9C,20231231,2345678,1770609249,BHCKS544,408159
FRY9C,20231231,2345678,1770609249,BHCBHK29,360897
FRY9C,20231231,2345678,1770609249,BHCKB995,249661
FRY9C,20231231,2345678,1770609249,BHCKC989,755477
FRY9C,20231231,2345678,1770609249,BHCKS467,172660
FRY9C,20231231,2345678,1770609249,BHTXF658,506349
FRY9C,20231231,2345678,1770609249,BHCKC246,545970
FRY9C,20231231,2345678,1770609249,BHCKG535,566962
FRY9C,20231231,2345678,1770609249,BHCT1773,367314
FRY9C,20231231,2345678,1770609249,BHCKB737,26455
FRY9C,20231231,2345678,1770609249,BHCKM709,967261
FRY9C,20231231,2345678,1770609249,BHCAKX80,215303
FRY9C,20231231,2345678,1770609249,BHCKB522,298602
FRY9C,20231231,2345678,1770609249,BHCKB028,669104
FRY9C,20231231,2345678,1770609249,BHCKC079,536265
FRY9C,20231231,2345678,1770609249,BHCKG558,251860
FRY9C,20231231,2345678,1770609249,BHCK3434,652173
FRY9C,20231231,2345678,1770609249,BHCK8403,592489
FRY9C,20231231,2345678,1770609249,BHCKC027,967664
FRY9C,20231231,2345678,1770609249,TEXTB050,471399
FRY9C,20231231,2345678,1770609249,BHCK4435,633362
FRY9C,20231231,2345678,1770609249,BHCKS600,721348
FRY9C,20231231,2345678,1770609249,BHCKG618,677927
FRY9C,20231231,2345678,1770609249,BHCKFT44,387722
FRY9C,20231231,2345678,1770609249,BHCK4020,260093
FRY9C,20231231,2345678,1770609249,BHCKK142,787113
FRY9C,20231231,2345678,1770609249,BHCKF188,370948
FRY9C,20231231,2345678,1770609249,BHCKD985,987596
FRY9C,20231231,2345678,1770609249,BHCKK206,401202
FRY9C,20231231,2345678,1770609249,BHCKD970,284526
FRY9C,20231231,2345678,1770609249,TEXTB039,504731
FRY9C,20231231,2345678,1770609249,BHCKM721,472011
FRY9C,20231231,2345678,1770609249,BHCKFT31,732834
FRY9C,20231231,2345678,1770609249,BHBC4475,113211
FRY9C,20231231,2345678,1770609249,BHODHK29,16048
FRY9C,20231231,2345678,1770609249,BHBC4093,350469
FRY9C,20231231,2345678,1770609249,BHCK1746,388015
FRY9C,20231231,2345678,1770609249,BHCKG619,635194
FRY9C,20231231,2345678,1770609249,BHCKK201,173319
FRY9C,20231231,2345678,1770609249,BHCK8564,361790
FRY9C,20231231,2345678,1770609249,BHBC4070,213629
FRY9C,20231231,2345678,1770609249,BHCKK138,459968
FRY9C,20231231,2345678,1770609249,BHCKS514,328630
FRY9C,20231231,2345678,1770609249,BHCKS595,583663
FRY9C,20231231,2345678,1770609249,BHCKF187,792080
FRY9C,20231231,2345678,1770609249,BHCT2143,664633
FRY9C,20231231,2345678,1770609249,BHCKS591,464001
FRY9C,20231231,2345678,1770609249,BHCKG550,599177
FRY9C,20231231,2345678,1770609249,BHCKG555,702719
FRY9C,20231231,2345678,1770609249,BHCKK277,248994
FRY9C,20231231,2345678,1770609249,BHCKD965,309570
FRY9C,20231231,2345678,1770609249,BHCKD977,535972
FRY9C,20231231,2345678,1770609249,BHCKF166,280031
FRY9C,20231231,2345678,1770609249,BHCKK207,107825
FRY9C,20231231,2345678,1770609249,BHCKB035,970996
FRY9C,20231231,2345678,1770609249,BHCKS554,830796
FRY9C,20231231,2345678,1770609249,BHCKS559,630800
FRY9C,20231231,2345678,1770609249,BHCK5351,473238
FRY9C,20231231,2345678,1770609249,BHCKS572,998686
FRY9C,20231231,2345678,1770609249,BHCKB996,203522
FRY9C,20231231,2345678,1770609249,BHCAKW03,592374
FRY9C,20231231,2345678,1770609249,BHCKKX57,954119
FRY9C,20231231,2345678,1770609249,BHCK6568,867214
FRY9C,20231231,2345678,1770609249,BHCKF242,829801
FRY9C,20231231,2345678,1770609249,BHCKG356,91233
FRY9C,20231231,2345678,1770609249,BHCKF178,167124
FRY9C,20231231,2345678,1770609249,BHCKF181,533966
FRY9C,20231231,2345678,1770609249,BHCKD958,488315
FRY9C,20231231,2345678,1770609249,BHCKM720,186595
FRY9C,20231231,2345678,1770609249,BHCKG566,195291
FRY9C,20231231,2345678,1770609249,BHCKG553,98378
FRY9C,20231231,2345678,1770609249,BHCKS433,755108
FRY9C,20231231,2345678,1770609249,BHCKS606,190514
FRY9C,20231231,2345678,1770609249,BHCALB60,467423
FRY9C,20231231,2345678,1770609249,BHCKG514,468013
FRY9C,20231231,2345678,1770609249,BHCK1607,428123
FRY9C,20231231,2345678,1770609249,BHCKJJ14,910710
FRY9C,20231231,2345678,1770609249,BHCKS529,643100
FRY9C,20231231,2345678,1770609249,BHCKG363,806907
FRY9C,20231231,2345678,1770609249,BHCKH295,928563
FRY9C,20231231,2345678,1770609249,BHCKA591,334303
FRY9C,20231231,2345678,1770609249,BHCKS531,745481
FRY9C,20231231,2345678,1770609249,TEXT5351,988861
FRY9C,20231231,2345678,1770609249,BHCK0397,597755
FRY9C,20231231,2345678,1770609249,BHCK8431,287007
FRY9C,20231231,2345678,1770609249,TEXTB028,541909
FRY9C,20231231,2345678,1770609249,BHCK8735,10601
FRY9C,20231231,2345678,1770609249,BHCKC221,165323
FRY9C,20231231,2345678,1770609249,BHCKC490,190989
FRY9C,20231231,2345678,1770609249,BHOD3187,408188
FRY9C,20231231,2345678,1770609249,BHCT2150,933290
FRY9C,20231231,2345678,1770609249,BHCKB708,735906
FRY9C,20231231,2345678,1770609249,BHCK8701,837413
FRY9C,20231231,2345678,1770609249,BHCK4074,669986
FRY9C,20231231,2345678,1770609249,BHBC4079,721949
FRY9C,20231231,2345678,1770609249,BHCKG622,99711
FRY9C,20231231,2345678,1770609249,BHCKB560,240567
FRY9C,20231231,2345678,1770609249,TEXT5360,849878
FRY9C,20231231,2345678,1770609249,BHCKH198,946687
FRY9C,20231231,2345678,1770609249,BHCKS613,728071
FRY9C,20231231,2345678,1770609249,BHCKS517,271174
FRY9C,20231231,2345678,1770609249,BHCK4460,509393
FRY9C,20231231,2345678,1770609249,BHCKB804,938504
FRY9C,20231231,2345678,1770609249,BHCK4643,195954
FRY9C,20231231,2345678,1770609249,BHCT4605,236620
FRY9C,20231231,2345678,1770609249,BHCKC226,377644
FRY9C,20231231,2345678,1770609249,BHCAKX78,536854
FRY9C,20231231,2345678,1770609249,BHCKB746,306238
FRY9C,20231231,2345678,1770609249,BHCK3529,381115
FRY9C,20231231,2345678,1770609249,BHCKF240,76530
FRY9C,20231231,2345678,1770609249,BHCT3123,899639
FRY9C,20231231,2345678,1770609249,BHCKS540,990580
FRY9C,20231231,2345678,1770609249,BHDM6636,105336
FRY9C,20231231,2345678,1770609249,BHCKG212,967760
FRY9C,20231231,2345678,1770609249,BHCKHT88,182861
FRY9C,20231231,2345678,1770609249,BHCKH301,559500
FRY9C,20231231,2345678,1770609249,BHCWP793,270518
FRY9C,20231231,2345678,1770609249,BHCKM742,301788
FRY9C,20231231,2345678,1770609249,BHCK1286,513348
FRY9C,20231231,2345678,1770609249,BHCKD978,347674
FRY9C,20231231,2345678,1770609249,BHCKK120,674308
FRY9C,20231231,2345678,1770609249,BHCKG452,635211
FRY9C,20231231,2345678,1770609249,BHCKF169,251472
FRY9C,20231231,2345678,1770609249,BHCKC217,58309
FRY9C,20231231,2345678,1770609249,BHCKS573,667020
FRY9C,20231231,2345678,1770609249,BHCKG509,716757
FRY9C,20231231,2345678,1770609249,BHCA7206,868573
FRY9C,20231231,2345678,1770609249,BHCKS571,180211
FRY9C,20231231,2345678,1770609249,BHCK1773,292001
FRY9C,20231231,2345678,1770609249,BHCK3501,576725
FRY9C,20231231,2345678,1770609249,BHCKH309,76799
FRY9C,20231231,2345678,1770609249,BHCKB842,129142
FRY9C,20231231,2345678,1770609249,BHCKF172,529201
FRY9C,20231231,2345678,1770609249,BHCKG804,761568
FRY9C,20231231,2345678,1770609249,BHCKC015,226027
FRY9C,20231231,2345678,1770609249,BHCKMG94,638423
FRY9C,20231231,2345678,1770609249,BHCB3187,799541
FRY9C,20231231,2345678,1770609249,BHCKM732,738512
FRY9C,20231231,2345678,1770609249,BHCKB845,2678
FRY9C,20231231,2345678,1770609249,BHCKS526,914415
FRY9C,20231231,2345678,1770609249,BHCKJH99,781002
FRY9C,20231231,2345678,1770609249,BHCKS614,135358
FRY9C,20231231,2345678,1770609249,BHCKL192,20984
FRY9C,20231231,2345678,1770609249,BHCKG557,356261
FRY9C,20231231,2345678,1770609249,BHCK4062,577857
FRY9C,20231231,2345678,1770609249,BHCKG478,811280
FRY9C,20231231,2345678,1770609249,BHDM2165,262486
FRY9C,20231231,2345678,1770609249,BHCKB530,408264
FRY9C,20231231,2345678,1770609249,BHCW7205,559321
FRY9C,20231231,2345678,1770609249,BHCK3049,918252
FRY9C,20231231,2345678,1770609249,BHCKS421,397968
FRY9C,20231231,2345678,1770609249,BHCK4185,355348
FRY9C,20231231,2345678,1770609249,BHCK4136,985881
FRY9C,20231231,2345678,1770609249,BHCKS579,745793
FRY9C,20231231,2345678,1770609249,BHCKG586,955697
FRY9C,20231231,2345678,1770609249,BHCK1913,16016
FRY9C,20231231,2345678,1770609249,BHCKG411,694874
FRY9C,20231231,2345678,1770609249,BHCKK145,122715
FRY9C,20231231,2345678,1770609249,BHBC6061,370624
FRY9C,20231231,2345678,1770609249,BHCKG379,241317
FRY9C,20231231,2345678,1770609249,BHCKA220,569045
FRY9C,20231231,2345678,1770609249,TEXT5357,85391
FRY9C,20231231,2345678,1770609249,BHCALE87,616727
FRY9C,20231231,2345678,1770609249,BHCB2389,20549
FRY9C,20231231,2345678,1770609249,BHCALF27,303169
FRY9C,20231231,2345678,1770609249,BHCKJA22,131825
FRY9C,20231231,2345678,1770609249,BHCKFT43,184317
FRY9C,20231231,2345678,1770609249,BHCKH181,733204
FRY9C,20231231,2345678,1770609249,BHDM5367,10452
FRY9C,20231231,2345678,1770609249,BHCKS604,773306
FRY9C,20231231,2345678,1770609249,BHCKG500,262824
FRY9C,20231231,2345678,1770609249,TEXTB052,135858
FRY9C,20231231,2345678,1770609249,BHCK8724,901900
FRY9C,20231231,2345678,1770609249,BHCKD971,862686
FRY9C,20231231,2345678,1770609249,BHDMK162,660450
FRY9C,20231231,2345678,1770609249,BHCK8560,641423
FRY9C,20231231,2345678,1770609249,BHCALF21,952674
FRY9C,20231231,2345678,1770609249,BHCKC242,839798
FRY9C,20231231,2345678,1770609249,BHCK6586,705249
FRY9C,20231231,2345678,1770609249,BHCKHJ99,85536
FRY9C,20231231,2345678,1770609249,BHCK8726,41186
FRY9C,20231231,2345678,1770609249,BHCKH191,808536
FRY9C,20231231,2345678,1770609249,BHCKB031,890151
FRY9C,20231231,2345678,1770609249,BHCKS556,687770
FRY9C,20231231,2345678,1770609249,BHCKG443,909685
FRY9C,20231231,2345678,1770609249,BHCK2332,832853
FRY9C,20231231,2345678,1770609249,BHCK0416,282476
FRY9C,20231231,2345678,1770609249,BHCKHT80,894817
FRY9C,20231231,2345678,1770609249,BHCKS429,519973
FRY9C,20231231,2345678,1770609249,BHCK2746,707514
FRY9C,20231231,2345678,1770609249,BHCKS605,266598
FRY9C,20231231,2345678,1770609249,BHCK3408,457318
FRY9C,20231231,2345678,1770609249,BHCKB559,118229
FRY9C,20231231,2345678,1770609249,BHCK3521,601691
FRY9C,20231231,2345678,1770609249,BHDMJ454,208017
FRY9C,20231231,2345678,1770609249,BHCKB030,844619
FRY9C,20231231,2345678,1770609249,BHCKJJ32,392408
FRY9C,20231231,2345678,1770609249,BHCKG606,149009
FRY9C,20231231,2345678,1770609249,BHCK3404,574416
FRY9C,20231231,2345678,1770609249,BHCKHU17,138519
FRY9C,20231231,2345678,1770609249,BHCKS450,197288
FRY9C,20231231,2345678,1770609249,BHCKK157,628458
FRY9C,20231231,2345678,1770609249,BHCK4340,962648
FRY9C,20231231,2345678,1770609249,BHBC4421,520525
FRY9C,20231231,2345678,1770609249,BHCKG573,290141
FRY9C,20231231,2345678,1770609249,BHCKD994,577287
FRY9C,20231231,2345678,1770609249,BHCKS568,264010
FRY9C,20231231,2345678,1770609249,BHCKK281,996960
FRY9C,20231231,2345678,1770609249,BHCKG525,793968
FRY9C,20231231,2345678,1770609249,BHCKHJ89,123427
FRY9C,20231231,2345678,1770609249,BHCK4042,529098
FRY9C,20231231,2345678,1770609249,BHCKD963,753545
FRY9C,20231231,2345678,1770609249,BHCKG483,255187
FRY9C,20231231,2345678,1770609249,BHCKHT86,481842
FRY9C,20231231,2345678,1770609249,BHCKKX68,111298
FRY9C,20231231,2345678,1770609249,BHCKS548,373886
FRY9C,20231231,2345678,1770609249,BHCKG362,315263
FRY9C,20231231,2345678,1770609249,BHCK2948,190830
FRY9C,20231231,2345678,1770609249,BHCK4591,925373
FRY9C,20231231,2345678,1770609249,BHCA7204,296084
FRY9C,20231231,2345678,1770609249,BHDMK113,951678
FRY9C,20231231,2345678,1770609249,BHCKD983,529653
FRY9C,20231231,2345678,1770609249,BHCKM743,343212
FRY9C,20231231,2345678,1770609249,BHCK3401,224924
FRY9C,20231231,2345678,1770609249,BHCK3820,346761
FRY9C,20231231,2345678,1770609249,BHCKC972,405712
FRY9C,20231231,2345678,1770609249,BHCKJF92,40742
FRY9C,20231231,2345678,1770609249,BHCKS449,683068
FRY9C,20231231,2345678,1770609249,BHCKG094,317686
FRY9C,20231231,2345678,1770609249,BHCKF655,854652
FRY9C,20231231,2345678,1770609249,BHCK3519,599734
FRY9C,20231231,2345678,1770609249,BHCKF585,794376
FRY9C,20231231,2345678,1770609249,BHCKS566,636802
FRY9C,20231231,2345678,1770609249,BHCKG560,827834
FRY9C,20231231,2345678,1770609249,TEXT8567,96503
FRY9C,20231231,2345678,1770609249,BHCKM751,692421
FRY9C,20231231,2345678,1770609249,BHCKB740,657176
FRY9C,20231231,2345678,1770609249,BHCK3656,912716
FRY9C,20231231,2345678,1770609249,BHCKG426,947053
FRY9C,20231231,2345678,1770609249,BHCKK103,265012
FRY9C,20231231,2345678,1770609249,BHCKB572,775596
FRY9C,20231231,2345678,1770609249,BHCK5382,934656
FRY9C,20231231,2345678,1770609249,BHCKS476,407329
FRY9C,20231231,2345678,1770609249,BHCKA126,504266
FRY9C,20231231,2345678,1770609249,BHCKG567,716202
FRY9C,20231231,2345678,1770609249,BHCKG105,969645
FRY9C,20231231,2345678,1770609249,BHCKF168,139518
FRY9C,20231231,2345678,1770609249,BHCKJF85,527512
FRY9C,20231231,2345678,1770609249,BHDMK110,762152
FRY9C,20231231,2345678,1770609249,BHCKHT64,764575
FRY9C,20231231,2345678,1770609249,BHCKM735,908974
FRY9C,20231231,2345678,1770609249,BHCKS454,254689
FRY9C,20231231,2345678,1770609249,BHCKB528,129593
FRY9C,20231231,2345678,1770609249,BHCWP855,356539
FRY9C,20231231,2345678,1770609249,TEXTB037,553338
FRY9C,20231231,2345678,1770609249,BHCK4172,87940
FRY9C,20231231,2345678,1770609249,BHCKS497,655486
FRY9C,20231231,2345678,1770609249,BHCK5041,953686
FRY9C,20231231,2345678,1770609249,BHCKB844,454066
FRY9C,20231231,2345678,1770609249,BHCKB733,351259
FRY9C,20231231,2345678,1770609249,BHCKM710,721446
FRY9C,20231231,2345678,1770609249,BHCK8723,304192
FRY9C,20231231,2345678,1770609249,BHCK8727,893782
FRY9C,20231231,2345678,1770609249,BHTXJ196,480335
FRY9C,20231231,2345678,1770609249,BHCKB727,473453
FRY9C,20231231,2345678,1770609249,BHCALE89,807424
FRY9C,20231231,2345678,1770609249,BHCKHU20,260668
FRY9C,20231231,2345678,1770609249,BHCKB512,550558
FRY9C,20231231,2345678,1770609249,BHCKF553,34374
FRY9C,20231231,2345678,1770609249,BHCKC968,513912
FRY9C,20231231,2345678,1770609249,BHCK0384,452155
FRY9C,20231231,2345678,1770609249,BHCKHU11,61889
FRY9C,20231231,2345678,1770609249,BHCKG440,743804
FRY9C,20231231,2345678,1770609249,BHCKB492,892816
FRY9C,20231231,2345678,1770609249,BHCKG418,342000
FRY9C,20231231,2345678,1770609249,BHCKB856,954400
FRY9C,20231231,2345678,1770609249,BHCKK163,234511
FRY9C,20231231,2345678,1770609249,BHCKD964,826858
FRY9C,20231231,2345678,1770609249,BHCKH186,463747
FRY9C,20231231,2345678,1770609249,BHCKB789,392702
FRY9C,20231231,2345678,1770609249,TEXTC703,45750
FRY9C,20231231,2345678,1770609249,BHCKG546,466280
FRY9C,20231231,2345678,1770609249,BHCKJH92,800467
FRY9C,20231231,2345678,1770609249,BHCKB759,682456
FRY9C,20231231,2345678,1770609249,BHCKG438,603534
FRY9C,20231231,2345678,1770609249,BHCKS499,936893
FRY9C,20231231,2345678,1770609249,BHCKM731,625518
FRY9C,20231231,2345678,1770609249,BHCAJJ29,248895
FRY9C,20231231,2345678,1770609249,BHCKG374,787177
FRY9C,20231231,2345678,1770609249,BHCKB736,818818
FRY9C,20231231,2345678,1770609249,BHCKG577,925652
FRY9C,20231231,2345678,1770609249,BHDM1460,394308
FRY9C,20231231,2345678,1770609249,BHCKA127,418189
FRY9C,20231231,2345678,1770609249,BHCK1406,552982
FRY9C,20231231,2345678,1770609249,BHCKG575,236881
FRY9C,20231231,2345678,1770609249,BHCKG450,99392
FRY9C,20231231,2345678,1770609249,BHCKS561,440417
FRY9C,20231231,2345678,1770609249,BHCKJJ33,416915
FRY9C,20231231,2345678,1770609249,BHCKG520,147859
FRY9C,20231231,2345678,1770609249,BHCKJJ20,792969
FRY9C,20231231,2345678,1770609249,BHCKF699,941322
FRY9C,20231231,2345678,1770609249,BHCKG590,804303
FRY9C,20231231,2345678,1770609249,BHCKG096,318879
FRY9C,20231231,2345678,1770609249,BHCKJJ11,187128
FRY9C,20231231,2345678,1770609249,BHCK3000,125645
FRY9C,20231231,2345678,1770609249,BHCK1287,65354
FRY9C,20231231,2345678,1770609249,BHCK5369,920653
FRY9C,20231231,2345678,1770609249,BHCKS549,528189
FRY9C,20231231,2345678,1770609249,BHCKB046,267966
FRY9C,20231231,2345678,1770609249,BHCAH311,332204
FRY9C,20231231,2345678,1770609249,BHCKG302,109961
FRY9C,20231231,2345678,1770609249,BHCKG479,579036
FRY9C,20231231,2345678,1770609249,BHCKK215,201386
FRY9C,20231231,2345678,1770609249,BHCKG603,23757
FRY9C,20231231,2345678,1770609249,BHCKG378,664603
FRY9C,20231231,2345678,1770609249,BHCKF632,167510
FRY9C,20231231,2345678,1770609249,BHCKKX61,571217
FRY9C,20231231,2345678,1770609249,BHCK4313,282963
FRY9C,20231231,2345678,1770609249,BHCKHJ94,425295
FRY9C,20231231,2345678,1770609249,BHCX3123,291763
FRY9C,20231231,2345678,1770609249,BHCKH321,705812
FRY9C,20231231,2345678,1770609249,BHCKG425,671030
FRY9C,20231231,2345678,1770609249,BHCAKX82,635503
FRY9C,20231231,2345678,1770609249,BHCKB055,146290
FRY9C,20231231,2345678,1770609249,BHBC4340,474080
FRY9C,20231231,2345678,1770609249,BHCKH175,749256
FRY9C,20231231,2345678,1770609249,BHCK1583,47370
FRY9C,20231231,2345678,1770609249,BHCKC971,635532
FRY9C,20231231,2345678,1770609249,BHCK4146,746096
FRY9C,20231231,2345678,1770609249,BHCKG307,671391
FRY9C,20231231,2345678,1770609249,BHCK5398,841898
FRY9C,20231231,2345678,1770609249,BHCK8720,865796
FRY9C,20231231,2345678,1770609249,BHCKB860,83602
FRY9C,20231231,2345678,1770609249,TEXTB051,380560
FRY9C,20231231,2345678,1770609249,BHCKK036,135917
FRY9C,20231231,2345678,1770609249,BHDMK166,352620
FRY9C,20231231,2345678,1770609249,BHCKS424,634529
FRY9C,20231231,2345678,1770609249,BHCKB745,117366
FRY9C,20231231,2345678,1770609249,BHCKK155,154785
FRY9C,20231231,2345678,1770609249,BHCKG310,900204
FRY9C,20231231,2345678,1770609249,BHCKL186,210329
FRY9C,20231231,2345678,1770609249,BHCKHU13,381607
FRY9C,20231231,2345678,1770609249,BHCKJJ17,813631
FRY9C,20231231,2345678,1770609249,BHCAP742,929668
FRY9C,20231231,2345678,1770609249,BHCKG435,542313
FRY9C,20231231,2345678,1770609249,BHCKD990,907959
FRY9C,20231231,2345678,1770609249,BHBC3519,243139
FRY9C,20231231,2345678,1770609249,BHCK4783,807472
FRY9C,20231231,2345678,1770609249,BHCKJA21,906632
FRY9C,20231231,2345678,1770609249,BHCKD989,683634
FRY9C,20231231,2345678,1770609249,BHCKF686,188695
FRY9C,20231231,2345678,1770609249,BHCK3545,265466
FRY9C,20231231,2345678,1770609249,BHCKG578,885053
FRY9C,20231231,2345678,1770609249,BHCKC026,299663
FRY9C,20231231,2345678,1770609249,TEXTB042,255492
FRY9C,20231231,2345678,1770609249,BHCKJF88,79764
FRY9C,20231231,2345678,1770609249,BHCKJF76,698646
FRY9C,20231231,2345678,1770609249,BHCK4628,372082
FRY9C,20231231,2345678,1770609249,BHCK3826,451531
FRY9C,20231231,2345678,1770609249,BHCKK154,263874
FRY9C,20231231,2345678,1770609249,BHCKA222,776282
FRY9C,20231231,2345678,1770609249,BHCKL183,955415
FRY9C,20231231,2345678,1770609249,BHCKJJ34,560006
FRY9C,20231231,2345678,1770609249,BHCKG576,226214
FRY9C,20231231,2345678,1770609249,BHCK6566,107998
FRY9C,20231231,2345678,1770609249,BHCK5354,224722
FRY9C,20231231,2345678,1770609249,BHCKF659,953583
FRY9C,20231231,2345678,1770609249,BHCKG502,344484
FRY9C,20231231,2345678,1770609249,BHCK1292,109716
FRY9C,20231231,2345678,1770609249,BHCKG402,711286
FRY9C,20231231,2345678,1770609249,BHCKC235,446069
FRY9C,20231231,2345678,1770609249,BHBCB490,921618
FRY9C,20231231,2345678,1770609249,BHCKH283,588530
FRY9C,20231231,2345678,1770609249,BHCK4079,786021
FRY9C,20231231,2345678,1770609249,BHCK8715,444191
FRY9C,20231231,2345678,1770609249,BHCKS442,537426
FRY9C,20231231,2345678,1770609249,BHCKC387,555653
FRY9C,20231231,2345678,1770609249,BHCK5358,201586
FRY9C,20231231,2345678,1770609249,BHCKS617,347680
FRY9C,20231231,2345678,1770609249,BHCKC411,829957
FRY9C,20231231,2345678,1770609249,BHCKG632,719227
FRY9C,20231231,2345678,1770609249,BHCKF254,712470
FRY9C,20231231,2345678,1770609249,BHCKB752,30694
FRY9C,20231231,2345678,1770609249,BHBC4302,10331
FRY9C,20231231,2345678,1770609249,BHCKS586,822539
FRY9C,20231231,2345678,1770609249,BHCK5399,991449
FRY9C,20231231,2345678,1770609249,BHDM1420,353825
FRY9C,20231231,2345678,1770609249,BHCK1545,451067
FRY9C,20231231,2345678,1770609249,BHCKB859,613562
FRY9C,20231231,2345678,1770609249,BHCKB738,628629
FRY9C,20231231,2345678,1770609249,TEXTB033,916121
FRY9C,20231231,2345678,1770609249,BHCKF160,12348
FRY9C,20231231,2345678,1770609249,BHCKG580,577371
FRY9C,20231231,2345678,1770609249,BHCKG475,812010
FRY9C,20231231,2345678,1770609249,BHCKG547,440879
FRY9C,20231231,2345678,1770609249,BHCK4436,808720
FRY9C,20231231,2345678,1770609249,BHCWP854,357935
FRY9C,20231231,2345678,1770609249,BHCKS565,755301
FRY9C,20231231,2345678,1770609249,TEXT6561,354996
FRY9C,20231231,2345678,1770609249,BHCALE74,409289
FRY9C,20231231,2345678,1770609249,BHCKK102,752095
FRY9C,20231231,2345678,1770609249,BHCKG391,703371
FRY9C,20231231,2345678,1770609249,BHCKG651,935994
FRY9C,20231231,2345678,1770609249,BHCKC243,47736
FRY9C,20231231,2345678,1770609249,BHCALE88,928999
FRY9C,20231231,2345678,1770609249,BHCKB809,167662
FRY9C,20231231,2345678,1770609249,BHCKS524,509721
FRY9C,20231231,2345678,1770609249,BHCKK144,438065
FRY9C,20231231,2345678,1770609249,BHCK4618,837443
FRY9C,20231231,2345678,1770609249,BHCKS478,855900
FRY9C,20231231,2345678,1770609249,BHCKD998,63032
FRY9C,20231231,2345678,1770609249,BHCKG404,703457
FRY9C,20231231,2345678,1770609249,BHCKB854,974807
FRY9C,20231231,2345678,1770609249,BHCKG401,808689
FRY9C,20231231,2345678,1770609249,BHCAP850,763547
FRY9C,20231231,2345678,1770609249,BHCKH303,178039
FRY9C,20231231,2345678,1770609249,BHCKS560,348604
FRY9C,20231231,2345678,1770609249,BHCKM723,825744
FRY9C,20231231,2345678,1770609249,BHCKC435,167712
FRY9C,20231231,2345678,1770609249,BHCK3507,590353
FRY9C,20231231,2345678,1770609249,BHCKC234,855571
FRY9C,20231231,2345678,1770609249,BHCKF639,217391
FRY9C,20231231,2345678,1770609249,BHCKJ981,680507
FRY9C,20231231,2345678,1770609249,BHCK4605,110131
FRY9C,20231231,2345678,1770609249,BHCKM711,674150
FRY9C,20231231,2345678,1770609249,BHCKB838,901063
FRY9C,20231231,2345678,1770609249,BHCKF662,792448
FRY9C,20231231,2345678,1770609249,BHCK4665,586788
FRY9C,20231231,2345678,1770609249,BHCKK040,932816
FRY9C,20231231,2345678,1770609249,BHCK8697,739849
FRY9C,20231231,2345678,1770609249,BHCKK193,704694
FRY9C,20231231,2345678,1770609249,BHCKG351,46615
FRY9C,20231231,2345678,1770609249,BHBCJJ33,8346
FRY9C,20231231,2345678,1770609249,BHCKG537,577167
FRY9C,20231231,2345678,1770609249,BHCKS581,324762
FRY9C,20231231,2345678,1770609249,BHCK3578,307355
FRY9C,20231231,2345678,1770609249,BHCKHJ97,218739
FRY9C,20231231,2345678,1770609249,BHCKC975,974908
FRY9C,20231231,2345678,1770609249,BHCKM727,945399
FRY9C,20231231,2345678,1770609249,BHCK3430,467852
FRY9C,20231231,2345678,1770609249,BHCK6561,556322
FRY9C,20231231,2345678,1770609249,BHCKK164,800364
FRY9C,20231231,2345678,1770609249,BHCKB990,824910
FRY9C,20231231,2345678,1770609249,BHCKC884,866561
FRY9C,20231231,2345678,1770609249,BHCK2122,833032
FRY9C,20231231,2345678,1770609249,BHDM2081,973479
FRY9C,20231231,2345678,1770609249,BHCALF28,5692
FRY9C,20231231,2345678,1770609249,BHCKG451,533776
FRY9C,20231231,2345678,1770609249,BHCKF176,704624
FRY9C,20231231,2345678,1770609249,BHCK3589,360332
FRY9C,20231231,2345678,1770609249,BHCKG348,469191
FRY9C,20231231,2345678,1770609249,BHCK1764,825216
FRY9C,20231231,2345678,1770609249,BHCALB61,124891
FRY9C,20231231,2345678,1770609249,BHCK4834,615107
FRY9C,20231231,2345678,1770609249,BHCKHU10,861831
FRY9C,20231231,2345678,1770609249,BHCK6560,747742
FRY9C,20231231,2345678,1770609249,BHCAP865,950343
FRY9C,20231231,2345678,1770609249,BHCKG552,801203
FRY9C,20231231,2345678,1770609249,BHFN6631,540172
FRY9C,20231231,2345678,1770609249,TEXT5358,21354
FRY9C,20231231,2345678,1770609249,BHCAP875,998443
FRY9C,20231231,2345678,1770609249,TEXT6586,507936
FRY9C,20231231,2345678,1770609249,BHTXF655,482447
FRY9C,20231231,2345678,1770609249,BHCWLF24,525561
FRY9C,20231231,2345678,1770609249,BHCK8740,427848
FRY9C,20231231,2345678,1770609249,BHCKS469,811534
FRY9C,20231231,2345678,1770609249,BHTXG546,73044
FRY9C,20231231,2345678,1770609249,BHCKKX62,517433
FRY9C,20231231,2345678,1770609249,BHCKS410,434542
FRY9C,20231231,2345678,1770609249,BHCALF24,936191
